CVE,Entidad,CVE_tipo,Periodo,Tipo,metro_area,iso_3166_2_code,census_fips_code,Cambio,Sigla
28,Tamaulipas,6,07/10/2020,Lugares de trabajo,,MX-TAM,,-29,Tamps
28,Tamaulipas,6,08/10/2020,Lugares de trabajo,,MX-TAM,,-29,Tamps
28,Tamaulipas,6,09/10/2020,Lugares de trabajo,,MX-TAM,,-24,Tamps
28,Tamaulipas,6,10/10/2020,Lugares de trabajo,,MX-TAM,,-6,Tamps
28,Tamaulipas,6,11/10/2020,Lugares de trabajo,,MX-TAM,,-1,Tamps
28,Tamaulipas,6,12/10/2020,Lugares de trabajo,,MX-TAM,,-28,Tamps
28,Tamaulipas,6,13/10/2020,Lugares de trabajo,,MX-TAM,,-29,Tamps
28,Tamaulipas,6,14/10/2020,Lugares de trabajo,,MX-TAM,,-27,Tamps
28,Tamaulipas,6,15/10/2020,Lugares de trabajo,,MX-TAM,,-28,Tamps
28,Tamaulipas,6,16/10/2020,Lugares de trabajo,,MX-TAM,,-24,Tamps
28,Tamaulipas,6,17/10/2020,Lugares de trabajo,,MX-TAM,,-5,Tamps
28,Tamaulipas,6,18/10/2020,Lugares de trabajo,,MX-TAM,,-2,Tamps
28,Tamaulipas,6,19/10/2020,Lugares de trabajo,,MX-TAM,,-27,Tamps
28,Tamaulipas,6,20/10/2020,Lugares de trabajo,,MX-TAM,,-28,Tamps
28,Tamaulipas,6,21/10/2020,Lugares de trabajo,,MX-TAM,,-27,Tamps
28,Tamaulipas,6,22/10/2020,Lugares de trabajo,,MX-TAM,,-28,Tamps
28,Tamaulipas,6,23/10/2020,Lugares de trabajo,,MX-TAM,,-23,Tamps
28,Tamaulipas,6,24/10/2020,Lugares de trabajo,,MX-TAM,,-4,Tamps
28,Tamaulipas,6,25/10/2020,Lugares de trabajo,,MX-TAM,,0,Tamps
28,Tamaulipas,6,26/10/2020,Lugares de trabajo,,MX-TAM,,-26,Tamps
28,Tamaulipas,6,27/10/2020,Lugares de trabajo,,MX-TAM,,-27,Tamps
28,Tamaulipas,6,28/10/2020,Lugares de trabajo,,MX-TAM,,-26,Tamps
28,Tamaulipas,6,29/10/2020,Lugares de trabajo,,MX-TAM,,-27,Tamps
28,Tamaulipas,6,30/10/2020,Lugares de trabajo,,MX-TAM,,-21,Tamps
28,Tamaulipas,6,31/10/2020,Lugares de trabajo,,MX-TAM,,-2,Tamps
28,Tamaulipas,6,01/11/2020,Lugares de trabajo,,MX-TAM,,2,Tamps
28,Tamaulipas,6,02/11/2020,Lugares de trabajo,,MX-TAM,,-35,Tamps
28,Tamaulipas,6,03/11/2020,Lugares de trabajo,,MX-TAM,,-27,Tamps
28,Tamaulipas,6,04/11/2020,Lugares de trabajo,,MX-TAM,,-26,Tamps
28,Tamaulipas,6,05/11/2020,Lugares de trabajo,,MX-TAM,,-26,Tamps
28,Tamaulipas,6,06/11/2020,Lugares de trabajo,,MX-TAM,,-22,Tamps
28,Tamaulipas,6,07/11/2020,Lugares de trabajo,,MX-TAM,,-3,Tamps
28,Tamaulipas,6,08/11/2020,Lugares de trabajo,,MX-TAM,,2,Tamps
28,Tamaulipas,6,09/11/2020,Lugares de trabajo,,MX-TAM,,-25,Tamps
28,Tamaulipas,6,10/11/2020,Lugares de trabajo,,MX-TAM,,-26,Tamps
28,Tamaulipas,6,11/11/2020,Lugares de trabajo,,MX-TAM,,-25,Tamps
28,Tamaulipas,6,12/11/2020,Lugares de trabajo,,MX-TAM,,-26,Tamps
28,Tamaulipas,6,13/11/2020,Lugares de trabajo,,MX-TAM,,-21,Tamps
28,Tamaulipas,6,14/11/2020,Lugares de trabajo,,MX-TAM,,-2,Tamps
28,Tamaulipas,6,15/11/2020,Lugares de trabajo,,MX-TAM,,4,Tamps
28,Tamaulipas,6,16/11/2020,Lugares de trabajo,,MX-TAM,,-50,Tamps
28,Tamaulipas,6,17/11/2020,Lugares de trabajo,,MX-TAM,,-26,Tamps
28,Tamaulipas,6,18/11/2020,Lugares de trabajo,,MX-TAM,,-25,Tamps
28,Tamaulipas,6,19/11/2020,Lugares de trabajo,,MX-TAM,,-26,Tamps
28,Tamaulipas,6,20/11/2020,Lugares de trabajo,,MX-TAM,,-21,Tamps
28,Tamaulipas,6,21/11/2020,Lugares de trabajo,,MX-TAM,,-2,Tamps
28,Tamaulipas,6,22/11/2020,Lugares de trabajo,,MX-TAM,,4,Tamps
28,Tamaulipas,6,23/11/2020,Lugares de trabajo,,MX-TAM,,-25,Tamps
28,Tamaulipas,6,24/11/2020,Lugares de trabajo,,MX-TAM,,-26,Tamps
28,Tamaulipas,6,25/11/2020,Lugares de trabajo,,MX-TAM,,-24,Tamps
28,Tamaulipas,6,26/11/2020,Lugares de trabajo,,MX-TAM,,-27,Tamps
28,Tamaulipas,6,27/11/2020,Lugares de trabajo,,MX-TAM,,-22,Tamps
28,Tamaulipas,6,28/11/2020,Lugares de trabajo,,MX-TAM,,-3,Tamps
28,Tamaulipas,6,29/11/2020,Lugares de trabajo,,MX-TAM,,4,Tamps
28,Tamaulipas,6,30/11/2020,Lugares de trabajo,,MX-TAM,,-23,Tamps
28,Tamaulipas,6,01/12/2020,Lugares de trabajo,,MX-TAM,,-24,Tamps
28,Tamaulipas,6,02/12/2020,Lugares de trabajo,,MX-TAM,,-22,Tamps
28,Tamaulipas,6,03/12/2020,Lugares de trabajo,,MX-TAM,,-24,Tamps
28,Tamaulipas,6,04/12/2020,Lugares de trabajo,,MX-TAM,,-19,Tamps
28,Tamaulipas,6,05/12/2020,Lugares de trabajo,,MX-TAM,,-2,Tamps
28,Tamaulipas,6,06/12/2020,Lugares de trabajo,,MX-TAM,,7,Tamps
28,Tamaulipas,6,07/12/2020,Lugares de trabajo,,MX-TAM,,-22,Tamps
28,Tamaulipas,6,08/12/2020,Lugares de trabajo,,MX-TAM,,-21,Tamps
28,Tamaulipas,6,09/12/2020,Lugares de trabajo,,MX-TAM,,-22,Tamps
28,Tamaulipas,6,10/12/2020,Lugares de trabajo,,MX-TAM,,-22,Tamps
28,Tamaulipas,6,11/12/2020,Lugares de trabajo,,MX-TAM,,-17,Tamps
28,Tamaulipas,6,12/12/2020,Lugares de trabajo,,MX-TAM,,3,Tamps
28,Tamaulipas,6,13/12/2020,Lugares de trabajo,,MX-TAM,,11,Tamps
28,Tamaulipas,6,14/12/2020,Lugares de trabajo,,MX-TAM,,-21,Tamps
28,Tamaulipas,6,15/12/2020,Lugares de trabajo,,MX-TAM,,-22,Tamps
29,Tlaxcala,1,15/02/2020,Supermercados y farmacias,,MX-TLA,,3,Tlax
29,Tlaxcala,1,16/02/2020,Supermercados y farmacias,,MX-TLA,,3,Tlax
29,Tlaxcala,1,17/02/2020,Supermercados y farmacias,,MX-TLA,,2,Tlax
29,Tlaxcala,1,18/02/2020,Supermercados y farmacias,,MX-TLA,,-2,Tlax
29,Tlaxcala,1,19/02/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
29,Tlaxcala,1,20/02/2020,Supermercados y farmacias,,MX-TLA,,1,Tlax
29,Tlaxcala,1,21/02/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
29,Tlaxcala,1,22/02/2020,Supermercados y farmacias,,MX-TLA,,1,Tlax
29,Tlaxcala,1,23/02/2020,Supermercados y farmacias,,MX-TLA,,4,Tlax
29,Tlaxcala,1,24/02/2020,Supermercados y farmacias,,MX-TLA,,1,Tlax
29,Tlaxcala,1,25/02/2020,Supermercados y farmacias,,MX-TLA,,0,Tlax
29,Tlaxcala,1,26/02/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
29,Tlaxcala,1,27/02/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
29,Tlaxcala,1,28/02/2020,Supermercados y farmacias,,MX-TLA,,5,Tlax
29,Tlaxcala,1,29/02/2020,Supermercados y farmacias,,MX-TLA,,9,Tlax
29,Tlaxcala,1,01/03/2020,Supermercados y farmacias,,MX-TLA,,8,Tlax
29,Tlaxcala,1,02/03/2020,Supermercados y farmacias,,MX-TLA,,4,Tlax
29,Tlaxcala,1,03/03/2020,Supermercados y farmacias,,MX-TLA,,2,Tlax
29,Tlaxcala,1,04/03/2020,Supermercados y farmacias,,MX-TLA,,3,Tlax
29,Tlaxcala,1,05/03/2020,Supermercados y farmacias,,MX-TLA,,1,Tlax
29,Tlaxcala,1,06/03/2020,Supermercados y farmacias,,MX-TLA,,1,Tlax
29,Tlaxcala,1,07/03/2020,Supermercados y farmacias,,MX-TLA,,2,Tlax
29,Tlaxcala,1,08/03/2020,Supermercados y farmacias,,MX-TLA,,2,Tlax
29,Tlaxcala,1,09/03/2020,Supermercados y farmacias,,MX-TLA,,-3,Tlax
29,Tlaxcala,1,10/03/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
29,Tlaxcala,1,11/03/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
29,Tlaxcala,1,12/03/2020,Supermercados y farmacias,,MX-TLA,,0,Tlax
29,Tlaxcala,1,13/03/2020,Supermercados y farmacias,,MX-TLA,,5,Tlax
29,Tlaxcala,1,14/03/2020,Supermercados y farmacias,,MX-TLA,,9,Tlax
29,Tlaxcala,1,15/03/2020,Supermercados y farmacias,,MX-TLA,,6,Tlax
29,Tlaxcala,1,16/03/2020,Supermercados y farmacias,,MX-TLA,,4,Tlax
29,Tlaxcala,1,17/03/2020,Supermercados y farmacias,,MX-TLA,,0,Tlax
29,Tlaxcala,1,18/03/2020,Supermercados y farmacias,,MX-TLA,,-4,Tlax
29,Tlaxcala,1,19/03/2020,Supermercados y farmacias,,MX-TLA,,-5,Tlax
29,Tlaxcala,1,20/03/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,21/03/2020,Supermercados y farmacias,,MX-TLA,,-5,Tlax
29,Tlaxcala,1,22/03/2020,Supermercados y farmacias,,MX-TLA,,-13,Tlax
29,Tlaxcala,1,23/03/2020,Supermercados y farmacias,,MX-TLA,,-12,Tlax
29,Tlaxcala,1,24/03/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,25/03/2020,Supermercados y farmacias,,MX-TLA,,-15,Tlax
29,Tlaxcala,1,26/03/2020,Supermercados y farmacias,,MX-TLA,,-16,Tlax
29,Tlaxcala,1,27/03/2020,Supermercados y farmacias,,MX-TLA,,-13,Tlax
29,Tlaxcala,1,28/03/2020,Supermercados y farmacias,,MX-TLA,,-10,Tlax
29,Tlaxcala,1,29/03/2020,Supermercados y farmacias,,MX-TLA,,-15,Tlax
29,Tlaxcala,1,30/03/2020,Supermercados y farmacias,,MX-TLA,,-11,Tlax
29,Tlaxcala,1,31/03/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,01/04/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,02/04/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,03/04/2020,Supermercados y farmacias,,MX-TLA,,-12,Tlax
29,Tlaxcala,1,04/04/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,05/04/2020,Supermercados y farmacias,,MX-TLA,,-11,Tlax
29,Tlaxcala,1,06/04/2020,Supermercados y farmacias,,MX-TLA,,-8,Tlax
29,Tlaxcala,1,07/04/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,08/04/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,09/04/2020,Supermercados y farmacias,,MX-TLA,,0,Tlax
29,Tlaxcala,1,10/04/2020,Supermercados y farmacias,,MX-TLA,,-25,Tlax
29,Tlaxcala,1,11/04/2020,Supermercados y farmacias,,MX-TLA,,-18,Tlax
29,Tlaxcala,1,12/04/2020,Supermercados y farmacias,,MX-TLA,,-22,Tlax
29,Tlaxcala,1,13/04/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,14/04/2020,Supermercados y farmacias,,MX-TLA,,-15,Tlax
29,Tlaxcala,1,15/04/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,16/04/2020,Supermercados y farmacias,,MX-TLA,,-12,Tlax
29,Tlaxcala,1,17/04/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,18/04/2020,Supermercados y farmacias,,MX-TLA,,-17,Tlax
29,Tlaxcala,1,19/04/2020,Supermercados y farmacias,,MX-TLA,,-25,Tlax
29,Tlaxcala,1,20/04/2020,Supermercados y farmacias,,MX-TLA,,-26,Tlax
29,Tlaxcala,1,21/04/2020,Supermercados y farmacias,,MX-TLA,,-25,Tlax
29,Tlaxcala,1,22/04/2020,Supermercados y farmacias,,MX-TLA,,-23,Tlax
29,Tlaxcala,1,23/04/2020,Supermercados y farmacias,,MX-TLA,,-23,Tlax
29,Tlaxcala,1,24/04/2020,Supermercados y farmacias,,MX-TLA,,-24,Tlax
29,Tlaxcala,1,25/04/2020,Supermercados y farmacias,,MX-TLA,,-21,Tlax
29,Tlaxcala,1,26/04/2020,Supermercados y farmacias,,MX-TLA,,-25,Tlax
29,Tlaxcala,1,27/04/2020,Supermercados y farmacias,,MX-TLA,,-23,Tlax
29,Tlaxcala,1,28/04/2020,Supermercados y farmacias,,MX-TLA,,-25,Tlax
29,Tlaxcala,1,29/04/2020,Supermercados y farmacias,,MX-TLA,,-16,Tlax
29,Tlaxcala,1,30/04/2020,Supermercados y farmacias,,MX-TLA,,-4,Tlax
29,Tlaxcala,1,01/05/2020,Supermercados y farmacias,,MX-TLA,,-18,Tlax
29,Tlaxcala,1,02/05/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,03/05/2020,Supermercados y farmacias,,MX-TLA,,-21,Tlax
29,Tlaxcala,1,04/05/2020,Supermercados y farmacias,,MX-TLA,,-15,Tlax
29,Tlaxcala,1,05/05/2020,Supermercados y farmacias,,MX-TLA,,-19,Tlax
29,Tlaxcala,1,06/05/2020,Supermercados y farmacias,,MX-TLA,,-19,Tlax
29,Tlaxcala,1,07/05/2020,Supermercados y farmacias,,MX-TLA,,-21,Tlax
29,Tlaxcala,1,08/05/2020,Supermercados y farmacias,,MX-TLA,,-16,Tlax
29,Tlaxcala,1,09/05/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,10/05/2020,Supermercados y farmacias,,MX-TLA,,-13,Tlax
29,Tlaxcala,1,11/05/2020,Supermercados y farmacias,,MX-TLA,,-18,Tlax
29,Tlaxcala,1,12/05/2020,Supermercados y farmacias,,MX-TLA,,-19,Tlax
29,Tlaxcala,1,13/05/2020,Supermercados y farmacias,,MX-TLA,,-18,Tlax
29,Tlaxcala,1,14/05/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,15/05/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,16/05/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,17/05/2020,Supermercados y farmacias,,MX-TLA,,-17,Tlax
29,Tlaxcala,1,18/05/2020,Supermercados y farmacias,,MX-TLA,,-13,Tlax
29,Tlaxcala,1,19/05/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,20/05/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,21/05/2020,Supermercados y farmacias,,MX-TLA,,-15,Tlax
29,Tlaxcala,1,22/05/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,23/05/2020,Supermercados y farmacias,,MX-TLA,,-10,Tlax
29,Tlaxcala,1,24/05/2020,Supermercados y farmacias,,MX-TLA,,-17,Tlax
29,Tlaxcala,1,25/05/2020,Supermercados y farmacias,,MX-TLA,,-13,Tlax
29,Tlaxcala,1,26/05/2020,Supermercados y farmacias,,MX-TLA,,-17,Tlax
29,Tlaxcala,1,27/05/2020,Supermercados y farmacias,,MX-TLA,,-17,Tlax
29,Tlaxcala,1,28/05/2020,Supermercados y farmacias,,MX-TLA,,-15,Tlax
29,Tlaxcala,1,29/05/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,30/05/2020,Supermercados y farmacias,,MX-TLA,,-2,Tlax
29,Tlaxcala,1,31/05/2020,Supermercados y farmacias,,MX-TLA,,-10,Tlax
29,Tlaxcala,1,01/06/2020,Supermercados y farmacias,,MX-TLA,,-5,Tlax
29,Tlaxcala,1,02/06/2020,Supermercados y farmacias,,MX-TLA,,-10,Tlax
29,Tlaxcala,1,03/06/2020,Supermercados y farmacias,,MX-TLA,,-11,Tlax
29,Tlaxcala,1,04/06/2020,Supermercados y farmacias,,MX-TLA,,-11,Tlax
29,Tlaxcala,1,05/06/2020,Supermercados y farmacias,,MX-TLA,,-10,Tlax
29,Tlaxcala,1,06/06/2020,Supermercados y farmacias,,MX-TLA,,-8,Tlax
29,Tlaxcala,1,07/06/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,08/06/2020,Supermercados y farmacias,,MX-TLA,,-13,Tlax
29,Tlaxcala,1,09/06/2020,Supermercados y farmacias,,MX-TLA,,-15,Tlax
29,Tlaxcala,1,10/06/2020,Supermercados y farmacias,,MX-TLA,,-12,Tlax
29,Tlaxcala,1,11/06/2020,Supermercados y farmacias,,MX-TLA,,-12,Tlax
29,Tlaxcala,1,12/06/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,13/06/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
29,Tlaxcala,1,14/06/2020,Supermercados y farmacias,,MX-TLA,,-8,Tlax
29,Tlaxcala,1,15/06/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
29,Tlaxcala,1,16/06/2020,Supermercados y farmacias,,MX-TLA,,-3,Tlax
29,Tlaxcala,1,17/06/2020,Supermercados y farmacias,,MX-TLA,,-8,Tlax
29,Tlaxcala,1,18/06/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,19/06/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,20/06/2020,Supermercados y farmacias,,MX-TLA,,0,Tlax
29,Tlaxcala,1,21/06/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,22/06/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,23/06/2020,Supermercados y farmacias,,MX-TLA,,-13,Tlax
29,Tlaxcala,1,24/06/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,25/06/2020,Supermercados y farmacias,,MX-TLA,,-11,Tlax
29,Tlaxcala,1,26/06/2020,Supermercados y farmacias,,MX-TLA,,-8,Tlax
29,Tlaxcala,1,27/06/2020,Supermercados y farmacias,,MX-TLA,,-4,Tlax
29,Tlaxcala,1,28/06/2020,Supermercados y farmacias,,MX-TLA,,-11,Tlax
29,Tlaxcala,1,29/06/2020,Supermercados y farmacias,,MX-TLA,,-4,Tlax
29,Tlaxcala,1,30/06/2020,Supermercados y farmacias,,MX-TLA,,-3,Tlax
29,Tlaxcala,1,01/07/2020,Supermercados y farmacias,,MX-TLA,,-2,Tlax
29,Tlaxcala,1,02/07/2020,Supermercados y farmacias,,MX-TLA,,-3,Tlax
29,Tlaxcala,1,03/07/2020,Supermercados y farmacias,,MX-TLA,,-5,Tlax
29,Tlaxcala,1,04/07/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
29,Tlaxcala,1,05/07/2020,Supermercados y farmacias,,MX-TLA,,-12,Tlax
29,Tlaxcala,1,06/07/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,07/07/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,08/07/2020,Supermercados y farmacias,,MX-TLA,,-8,Tlax
29,Tlaxcala,1,09/07/2020,Supermercados y farmacias,,MX-TLA,,-15,Tlax
29,Tlaxcala,1,10/07/2020,Supermercados y farmacias,,MX-TLA,,-8,Tlax
29,Tlaxcala,1,11/07/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,12/07/2020,Supermercados y farmacias,,MX-TLA,,-13,Tlax
29,Tlaxcala,1,13/07/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,14/07/2020,Supermercados y farmacias,,MX-TLA,,-8,Tlax
29,Tlaxcala,1,15/07/2020,Supermercados y farmacias,,MX-TLA,,0,Tlax
29,Tlaxcala,1,16/07/2020,Supermercados y farmacias,,MX-TLA,,0,Tlax
29,Tlaxcala,1,17/07/2020,Supermercados y farmacias,,MX-TLA,,-5,Tlax
29,Tlaxcala,1,18/07/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
29,Tlaxcala,1,19/07/2020,Supermercados y farmacias,,MX-TLA,,-10,Tlax
29,Tlaxcala,1,20/07/2020,Supermercados y farmacias,,MX-TLA,,-10,Tlax
29,Tlaxcala,1,21/07/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,22/07/2020,Supermercados y farmacias,,MX-TLA,,-10,Tlax
29,Tlaxcala,1,23/07/2020,Supermercados y farmacias,,MX-TLA,,-11,Tlax
29,Tlaxcala,1,24/07/2020,Supermercados y farmacias,,MX-TLA,,-11,Tlax
29,Tlaxcala,1,25/07/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,26/07/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,27/07/2020,Supermercados y farmacias,,MX-TLA,,-10,Tlax
29,Tlaxcala,1,28/07/2020,Supermercados y farmacias,,MX-TLA,,-12,Tlax
29,Tlaxcala,1,29/07/2020,Supermercados y farmacias,,MX-TLA,,-8,Tlax
29,Tlaxcala,1,30/07/2020,Supermercados y farmacias,,MX-TLA,,-5,Tlax
29,Tlaxcala,1,31/07/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,01/08/2020,Supermercados y farmacias,,MX-TLA,,2,Tlax
29,Tlaxcala,1,02/08/2020,Supermercados y farmacias,,MX-TLA,,-11,Tlax
29,Tlaxcala,1,03/08/2020,Supermercados y farmacias,,MX-TLA,,-2,Tlax
29,Tlaxcala,1,04/08/2020,Supermercados y farmacias,,MX-TLA,,-4,Tlax
29,Tlaxcala,1,05/08/2020,Supermercados y farmacias,,MX-TLA,,-3,Tlax
29,Tlaxcala,1,06/08/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,07/08/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,08/08/2020,Supermercados y farmacias,,MX-TLA,,-4,Tlax
29,Tlaxcala,1,09/08/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,10/08/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,11/08/2020,Supermercados y farmacias,,MX-TLA,,-8,Tlax
29,Tlaxcala,1,12/08/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,13/08/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,14/08/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,15/08/2020,Supermercados y farmacias,,MX-TLA,,7,Tlax
29,Tlaxcala,1,16/08/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
29,Tlaxcala,1,17/08/2020,Supermercados y farmacias,,MX-TLA,,-4,Tlax
29,Tlaxcala,1,18/08/2020,Supermercados y farmacias,,MX-TLA,,-4,Tlax
29,Tlaxcala,1,19/08/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,20/08/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,21/08/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,22/08/2020,Supermercados y farmacias,,MX-TLA,,0,Tlax
29,Tlaxcala,1,23/08/2020,Supermercados y farmacias,,MX-TLA,,-5,Tlax
29,Tlaxcala,1,24/08/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,25/08/2020,Supermercados y farmacias,,MX-TLA,,-11,Tlax
29,Tlaxcala,1,26/08/2020,Supermercados y farmacias,,MX-TLA,,-10,Tlax
29,Tlaxcala,1,27/08/2020,Supermercados y farmacias,,MX-TLA,,-12,Tlax
29,Tlaxcala,1,28/08/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,29/08/2020,Supermercados y farmacias,,MX-TLA,,3,Tlax
29,Tlaxcala,1,30/08/2020,Supermercados y farmacias,,MX-TLA,,-2,Tlax
29,Tlaxcala,1,31/08/2020,Supermercados y farmacias,,MX-TLA,,-4,Tlax
29,Tlaxcala,1,01/09/2020,Supermercados y farmacias,,MX-TLA,,-4,Tlax
29,Tlaxcala,1,02/09/2020,Supermercados y farmacias,,MX-TLA,,-5,Tlax
29,Tlaxcala,1,03/09/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,04/09/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,05/09/2020,Supermercados y farmacias,,MX-TLA,,-2,Tlax
29,Tlaxcala,1,06/09/2020,Supermercados y farmacias,,MX-TLA,,-5,Tlax
29,Tlaxcala,1,07/09/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,08/09/2020,Supermercados y farmacias,,MX-TLA,,-10,Tlax
29,Tlaxcala,1,09/09/2020,Supermercados y farmacias,,MX-TLA,,-11,Tlax
29,Tlaxcala,1,10/09/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,11/09/2020,Supermercados y farmacias,,MX-TLA,,-7,Tlax
29,Tlaxcala,1,12/09/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
29,Tlaxcala,1,13/09/2020,Supermercados y farmacias,,MX-TLA,,-3,Tlax
29,Tlaxcala,1,14/09/2020,Supermercados y farmacias,,MX-TLA,,2,Tlax
29,Tlaxcala,1,15/09/2020,Supermercados y farmacias,,MX-TLA,,7,Tlax
29,Tlaxcala,1,16/09/2020,Supermercados y farmacias,,MX-TLA,,-18,Tlax
29,Tlaxcala,1,17/09/2020,Supermercados y farmacias,,MX-TLA,,-6,Tlax
29,Tlaxcala,1,18/09/2020,Supermercados y farmacias,,MX-TLA,,-15,Tlax
29,Tlaxcala,1,19/09/2020,Supermercados y farmacias,,MX-TLA,,-3,Tlax
29,Tlaxcala,1,20/09/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,21/09/2020,Supermercados y farmacias,,MX-TLA,,-9,Tlax
29,Tlaxcala,1,22/09/2020,Supermercados y farmacias,,MX-TLA,,-12,Tlax
29,Tlaxcala,1,23/09/2020,Supermercados y farmacias,,MX-TLA,,-10,Tlax
29,Tlaxcala,1,24/09/2020,Supermercados y farmacias,,MX-TLA,,-14,Tlax
29,Tlaxcala,1,25/09/2020,Supermercados y farmacias,,MX-TLA,,-13,Tlax
29,Tlaxcala,1,26/09/2020,Supermercados y farmacias,,MX-TLA,,-4,Tlax
29,Tlaxcala,1,27/09/2020,Supermercados y farmacias,,MX-TLA,,-8,Tlax
29,Tlaxcala,1,28/09/2020,Supermercados y farmacias,,MX-TLA,,-8,Tlax
29,Tlaxcala,1,29/09/2020,Supermercados y farmacias,,MX-TLA,,-11,Tlax
29,Tlaxcala,1,30/09/2020,Supermercados y farmacias,,MX-TLA,,-1,Tlax
