periodo,fecha,cve_ent,Estado,Sigla,sexo,tipo_paciente,positivos,fallecimientos,sospechosos,merge
2020-10-14,14/10/2020,11,Guanajuato,Gto,1,1,19985,244,4594,0
2020-10-14,14/10/2020,11,Guanajuato,Gto,1,2,2745,885,240,0
2020-10-14,14/10/2020,11,Guanajuato,Gto,2,1,17413,466,3970,0
2020-10-14,14/10/2020,11,Guanajuato,Gto,2,2,3909,1569,270,0
2020-10-14,14/10/2020,12,Guerrero,Gro,1,1,8285,45,1196,0
2020-10-14,14/10/2020,12,Guerrero,Gro,1,2,1678,691,188,0
2020-10-14,14/10/2020,12,Guerrero,Gro,2,1,8006,87,1085,0
2020-10-14,14/10/2020,12,Guerrero,Gro,2,2,2845,1280,280,0
2020-10-14,14/10/2020,13,Hidalgo,Hgo,1,1,4784,26,1298,0
2020-10-14,14/10/2020,13,Hidalgo,Hgo,1,2,1766,668,112,0
2020-10-14,14/10/2020,13,Hidalgo,Hgo,2,1,4523,90,1416,0
2020-10-14,14/10/2020,13,Hidalgo,Hgo,2,2,3119,1338,164,0
2020-10-14,14/10/2020,14,Jalisco,Jal,1,1,11375,134,7317,0
2020-10-14,14/10/2020,14,Jalisco,Jal,1,2,3378,1145,619,0
2020-10-14,14/10/2020,14,Jalisco,Jal,2,1,10081,271,6269,0
2020-10-14,14/10/2020,14,Jalisco,Jal,2,2,5422,2061,1108,0
2020-10-14,14/10/2020,15,México,Mex,1,1,28944,239,21871,0
2020-10-14,14/10/2020,15,México,Mex,1,2,13104,4114,4576,0
2020-10-14,14/10/2020,15,México,Mex,2,1,26657,534,20356,0
2020-10-14,14/10/2020,15,México,Mex,2,2,21281,8308,7522,0
2020-10-14,14/10/2020,16,Michoacán,Mich,1,1,9254,78,2340,0
2020-10-14,14/10/2020,16,Michoacán,Mich,1,2,1622,581,330,0
2020-10-14,14/10/2020,16,Michoacán,Mich,2,1,8971,114,2171,0
2020-10-14,14/10/2020,16,Michoacán,Mich,2,2,2631,1059,446,0
2020-10-14,14/10/2020,17,Morelos,Mor,1,1,1913,42,1992,0
2020-10-14,14/10/2020,17,Morelos,Mor,1,2,969,333,170,0
2020-10-14,14/10/2020,17,Morelos,Mor,2,1,1777,82,1748,0
2020-10-14,14/10/2020,17,Morelos,Mor,2,2,1752,690,256,0
2020-10-14,14/10/2020,18,Nayarit,Nay,1,1,2296,12,2538,0
2020-10-14,14/10/2020,18,Nayarit,Nay,1,2,787,277,61,0
2020-10-14,14/10/2020,18,Nayarit,Nay,2,1,2018,39,1770,0
2020-10-14,14/10/2020,18,Nayarit,Nay,2,2,1263,473,73,0
2020-10-14,14/10/2020,19,Nuevo León,NL,1,1,18297,268,6933,0
2020-10-14,14/10/2020,19,Nuevo León,NL,1,2,3710,1057,524,0
2020-10-14,14/10/2020,19,Nuevo León,NL,2,1,18466,464,7066,0
2020-10-14,14/10/2020,19,Nuevo León,NL,2,2,5309,1627,748,0
2020-10-14,14/10/2020,20,Oaxaca,Oax,1,1,7377,74,1390,0
2020-10-14,14/10/2020,20,Oaxaca,Oax,1,2,1505,464,272,0
2020-10-14,14/10/2020,20,Oaxaca,Oax,2,1,8028,173,1338,0
2020-10-14,14/10/2020,20,Oaxaca,Oax,2,2,2328,890,334,0
2020-10-14,14/10/2020,21,Puebla,Pue,1,1,11463,241,4333,0
2020-10-14,14/10/2020,21,Puebla,Pue,1,2,3891,1301,486,0
2020-10-14,14/10/2020,21,Puebla,Pue,2,1,12276,523,4048,0
2020-10-14,14/10/2020,21,Puebla,Pue,2,2,5776,2395,713,0
2020-10-14,14/10/2020,22,Querétaro,Qro,1,1,3886,17,1663,0
2020-10-14,14/10/2020,22,Querétaro,Qro,1,2,1110,325,88,0
2020-10-14,14/10/2020,22,Querétaro,Qro,2,1,4007,40,1483,0
2020-10-14,14/10/2020,22,Querétaro,Qro,2,2,1753,648,88,0
2020-10-14,14/10/2020,23,Quintana Roo,Q. Roo,1,1,4441,40,1822,0
2020-10-14,14/10/2020,23,Quintana Roo,Q. Roo,1,2,1364,558,146,0
2020-10-14,14/10/2020,23,Quintana Roo,Q. Roo,2,1,4705,85,1992,0
2020-10-14,14/10/2020,23,Quintana Roo,Q. Roo,2,2,2310,1083,204,0
2020-10-14,14/10/2020,24,San Luis Potosí,SLP,1,1,10892,118,2199,0
2020-10-14,14/10/2020,24,San Luis Potosí,SLP,1,2,1587,576,155,0
2020-10-14,14/10/2020,24,San Luis Potosí,SLP,2,1,10563,233,1984,0
2020-10-14,14/10/2020,24,San Luis Potosí,SLP,2,2,2131,893,221,0
2020-10-14,14/10/2020,25,Sinaloa,Sin,1,1,7174,95,3626,0
2020-10-14,14/10/2020,25,Sinaloa,Sin,1,2,2936,1273,689,0
2020-10-14,14/10/2020,25,Sinaloa,Sin,2,1,6245,151,2929,0
2020-10-14,14/10/2020,25,Sinaloa,Sin,2,2,3929,1909,849,0
2020-10-14,14/10/2020,26,Sonora,Son,1,1,16619,126,2354,0
2020-10-14,14/10/2020,26,Sonora,Son,1,2,2641,1142,447,0
2020-10-14,14/10/2020,26,Sonora,Son,2,1,13246,214,1820,0
2020-10-14,14/10/2020,26,Sonora,Son,2,2,3330,1516,589,0
2020-10-14,14/10/2020,27,Tabasco,Tab,1,1,14448,305,2744,0
2020-10-14,14/10/2020,27,Tabasco,Tab,1,2,1861,819,180,0
2020-10-14,14/10/2020,27,Tabasco,Tab,2,1,14086,482,3178,0
2020-10-14,14/10/2020,27,Tabasco,Tab,2,2,2880,1305,211,0
2020-10-14,14/10/2020,28,Tamaulipas,Tamps,1,1,11933,145,3259,0
2020-10-14,14/10/2020,28,Tamaulipas,Tamps,1,2,1959,797,393,0
2020-10-14,14/10/2020,28,Tamaulipas,Tamps,2,1,13803,246,3341,0
2020-10-14,14/10/2020,28,Tamaulipas,Tamps,2,2,2759,1247,400,0
2020-10-14,14/10/2020,29,Tlaxcala,Tlax,1,1,2781,72,647,0
2020-10-14,14/10/2020,29,Tlaxcala,Tlax,1,2,857,316,98,0
2020-10-14,14/10/2020,29,Tlaxcala,Tlax,2,1,3035,142,606,0
2020-10-14,14/10/2020,29,Tlaxcala,Tlax,2,2,1365,616,127,0
2020-10-14,14/10/2020,30,Veracruz,Ver,1,1,11000,172,3842,0
2020-10-14,14/10/2020,30,Veracruz,Ver,1,2,4501,1514,646,0
2020-10-14,14/10/2020,30,Veracruz,Ver,2,1,12382,323,4070,0
2020-10-14,14/10/2020,30,Veracruz,Ver,2,2,7396,2647,899,0
2020-10-14,14/10/2020,31,Yucatán,Yuc,1,1,7382,61,2549,0
2020-10-14,14/10/2020,31,Yucatán,Yuc,1,2,1613,536,106,0
2020-10-14,14/10/2020,31,Yucatán,Yuc,2,1,8297,119,2855,0
2020-10-14,14/10/2020,31,Yucatán,Yuc,2,2,2472,957,187,0
2020-10-14,14/10/2020,32,Zacatecas,Zac,1,1,3420,38,930,0
2020-10-14,14/10/2020,32,Zacatecas,Zac,1,2,874,290,66,0
2020-10-14,14/10/2020,32,Zacatecas,Zac,2,1,3363,74,828,0
2020-10-14,14/10/2020,32,Zacatecas,Zac,2,2,1042,411,56,0
2020-10-15,15/10/2020,1,Aguascalientes,Ags,1,1,3243,32,2845,0
2020-10-15,15/10/2020,1,Aguascalientes,Ags,1,2,904,248,138,0
2020-10-15,15/10/2020,1,Aguascalientes,Ags,2,1,2795,39,2411,0
2020-10-15,15/10/2020,1,Aguascalientes,Ags,2,2,1192,386,170,0
2020-10-15,15/10/2020,2,Baja California,BC,1,1,7959,6,11205,0
2020-10-15,15/10/2020,2,Baja California,BC,1,2,2883,1477,615,0
2020-10-15,15/10/2020,2,Baja California,BC,2,1,6461,5,10118,0
2020-10-15,15/10/2020,2,Baja California,BC,2,2,4141,2236,774,0
2020-10-15,15/10/2020,3,Baja California Sur,BCS,1,1,5250,38,952,0
2020-10-15,15/10/2020,3,Baja California Sur,BCS,1,2,508,200,96,0
2020-10-15,15/10/2020,3,Baja California Sur,BCS,2,1,4891,65,912,0
2020-10-15,15/10/2020,3,Baja California Sur,BCS,2,2,741,262,114,0
2020-10-15,15/10/2020,4,Campeche,Camp,1,1,1897,13,1474,0
2020-10-15,15/10/2020,4,Campeche,Camp,1,2,687,271,63,0
2020-10-15,15/10/2020,4,Campeche,Camp,2,1,2495,48,2067,0
2020-10-15,15/10/2020,4,Campeche,Camp,2,2,1218,511,110,0
2020-10-15,15/10/2020,5,Coahuila,Coah,1,1,13145,117,3962,0
2020-10-15,15/10/2020,5,Coahuila,Coah,1,2,1834,728,468,0
2020-10-15,15/10/2020,5,Coahuila,Coah,2,1,12132,172,3623,0
2020-10-15,15/10/2020,5,Coahuila,Coah,2,2,2466,1060,576,0
2020-10-15,15/10/2020,6,Colima,Col,1,1,2278,11,940,0
2020-10-15,15/10/2020,6,Colima,Col,1,2,585,220,45,0
2020-10-15,15/10/2020,6,Colima,Col,2,1,2141,22,797,0
2020-10-15,15/10/2020,6,Colima,Col,2,2,954,349,54,0
2020-10-15,15/10/2020,7,Chiapas,Chis,1,1,2379,25,12896,0
2020-10-15,15/10/2020,7,Chiapas,Chis,1,2,850,331,328,0
2020-10-15,15/10/2020,7,Chiapas,Chis,2,1,2541,57,11744,0
2020-10-15,15/10/2020,7,Chiapas,Chis,2,2,1626,723,539,0
2020-10-15,15/10/2020,8,Chihuahua,Chih,1,1,5041,36,3483,0
2020-10-15,15/10/2020,8,Chihuahua,Chih,1,2,1585,555,885,0
2020-10-15,15/10/2020,8,Chihuahua,Chih,2,1,4825,56,2795,0
2020-10-15,15/10/2020,8,Chihuahua,Chih,2,2,2246,903,1177,0
2020-10-15,15/10/2020,9,Ciudad de México,CDMX,1,1,62360,426,19582,0
2020-10-15,15/10/2020,9,Ciudad de México,CDMX,1,2,9238,3247,3506,0
2020-10-15,15/10/2020,9,Ciudad de México,CDMX,2,1,56708,781,18572,0
2020-10-15,15/10/2020,9,Ciudad de México,CDMX,2,2,15243,6503,5766,0
2020-10-15,15/10/2020,10,Durango,Dgo,1,1,5028,59,1521,0
2020-10-15,15/10/2020,10,Durango,Dgo,1,2,653,229,119,0
2020-10-15,15/10/2020,10,Durango,Dgo,2,1,4217,75,1317,0
2020-10-15,15/10/2020,10,Durango,Dgo,2,2,843,355,139,0
2020-10-15,15/10/2020,11,Guanajuato,Gto,1,1,20067,248,4764,0
2020-10-15,15/10/2020,11,Guanajuato,Gto,1,2,2755,887,261,0
2020-10-15,15/10/2020,11,Guanajuato,Gto,2,1,17492,471,4085,0
2020-10-15,15/10/2020,11,Guanajuato,Gto,2,2,3916,1578,292,0
2020-10-15,15/10/2020,12,Guerrero,Gro,1,1,8334,45,1211,0
2020-10-15,15/10/2020,12,Guerrero,Gro,1,2,1684,693,196,0
2020-10-15,15/10/2020,12,Guerrero,Gro,2,1,8046,87,1064,0
2020-10-15,15/10/2020,12,Guerrero,Gro,2,2,2858,1283,300,0
2020-10-15,15/10/2020,13,Hidalgo,Hgo,1,1,4807,26,1332,0
2020-10-15,15/10/2020,13,Hidalgo,Hgo,1,2,1778,670,117,0
2020-10-15,15/10/2020,13,Hidalgo,Hgo,2,1,4556,92,1448,0
2020-10-15,15/10/2020,13,Hidalgo,Hgo,2,2,3131,1342,167,0
2020-10-15,15/10/2020,14,Jalisco,Jal,1,1,11435,134,7497,0
2020-10-15,15/10/2020,14,Jalisco,Jal,1,2,3393,1147,635,0
2020-10-15,15/10/2020,14,Jalisco,Jal,2,1,10146,271,6414,0
2020-10-15,15/10/2020,14,Jalisco,Jal,2,2,5444,2065,1122,0
2020-10-15,15/10/2020,15,México,Mex,1,1,29048,239,22048,0
2020-10-15,15/10/2020,15,México,Mex,1,2,13174,4122,4587,0
2020-10-15,15/10/2020,15,México,Mex,2,1,26751,535,20504,0
2020-10-15,15/10/2020,15,México,Mex,2,2,21396,8340,7510,0
2020-10-15,15/10/2020,16,Michoacán,Mich,1,1,9295,77,2361,0
2020-10-15,15/10/2020,16,Michoacán,Mich,1,2,1638,585,325,0
2020-10-15,15/10/2020,16,Michoacán,Mich,2,1,9015,116,2177,0
2020-10-15,15/10/2020,16,Michoacán,Mich,2,2,2653,1072,437,0
2020-10-15,15/10/2020,17,Morelos,Mor,1,1,1917,42,1996,0
2020-10-15,15/10/2020,17,Morelos,Mor,1,2,972,333,169,0
2020-10-15,15/10/2020,17,Morelos,Mor,2,1,1788,82,1738,0
2020-10-15,15/10/2020,17,Morelos,Mor,2,2,1761,691,256,0
2020-10-15,15/10/2020,18,Nayarit,Nay,1,1,2304,12,2558,0
2020-10-15,15/10/2020,18,Nayarit,Nay,1,2,791,281,54,0
2020-10-15,15/10/2020,18,Nayarit,Nay,2,1,2032,39,1786,0
2020-10-15,15/10/2020,18,Nayarit,Nay,2,2,1271,474,71,0
2020-10-15,15/10/2020,19,Nuevo León,NL,1,1,18550,269,7022,0
2020-10-15,15/10/2020,19,Nuevo León,NL,1,2,3731,1065,526,0
2020-10-15,15/10/2020,19,Nuevo León,NL,2,1,18701,466,7112,0
2020-10-15,15/10/2020,19,Nuevo León,NL,2,2,5326,1639,774,0
2020-10-15,15/10/2020,20,Oaxaca,Oax,1,1,7459,74,1381,0
2020-10-15,15/10/2020,20,Oaxaca,Oax,1,2,1519,467,253,0
2020-10-15,15/10/2020,20,Oaxaca,Oax,2,1,8115,174,1354,0
2020-10-15,15/10/2020,20,Oaxaca,Oax,2,2,2365,900,290,0
2020-10-15,15/10/2020,21,Puebla,Pue,1,1,11535,244,4327,0
2020-10-15,15/10/2020,21,Puebla,Pue,1,2,3909,1306,472,0
2020-10-15,15/10/2020,21,Puebla,Pue,2,1,12340,524,4028,0
2020-10-15,15/10/2020,21,Puebla,Pue,2,2,5807,2417,712,0
2020-10-15,15/10/2020,22,Querétaro,Qro,1,1,3973,17,1646,0
2020-10-15,15/10/2020,22,Querétaro,Qro,1,2,1120,328,84,0
2020-10-15,15/10/2020,22,Querétaro,Qro,2,1,4081,40,1484,0
2020-10-15,15/10/2020,22,Querétaro,Qro,2,2,1764,651,87,0
2020-10-15,15/10/2020,23,Quintana Roo,Q. Roo,1,1,4455,40,1838,0
2020-10-15,15/10/2020,23,Quintana Roo,Q. Roo,1,2,1366,560,145,0
2020-10-15,15/10/2020,23,Quintana Roo,Q. Roo,2,1,4730,85,1995,0
2020-10-15,15/10/2020,23,Quintana Roo,Q. Roo,2,2,2312,1087,210,0
2020-10-15,15/10/2020,24,San Luis Potosí,SLP,1,1,11000,118,2200,0
2020-10-15,15/10/2020,24,San Luis Potosí,SLP,1,2,1611,584,145,0
2020-10-15,15/10/2020,24,San Luis Potosí,SLP,2,1,10665,232,2011,0
2020-10-15,15/10/2020,24,San Luis Potosí,SLP,2,2,2161,897,200,0
2020-10-15,15/10/2020,25,Sinaloa,Sin,1,1,7217,95,3640,0
2020-10-15,15/10/2020,25,Sinaloa,Sin,1,2,2945,1277,685,0
2020-10-15,15/10/2020,25,Sinaloa,Sin,2,1,6290,151,2900,0
2020-10-15,15/10/2020,25,Sinaloa,Sin,2,2,3942,1914,843,0
2020-10-15,15/10/2020,26,Sonora,Son,1,1,16688,127,2440,0
2020-10-15,15/10/2020,26,Sonora,Son,1,2,2643,1146,463,0
2020-10-15,15/10/2020,26,Sonora,Son,2,1,13282,211,1892,0
2020-10-15,15/10/2020,26,Sonora,Son,2,2,3336,1524,605,0
2020-10-15,15/10/2020,27,Tabasco,Tab,1,1,14483,306,2829,0
2020-10-15,15/10/2020,27,Tabasco,Tab,1,2,1867,820,175,0
2020-10-15,15/10/2020,27,Tabasco,Tab,2,1,14128,483,3280,0
2020-10-15,15/10/2020,27,Tabasco,Tab,2,2,2879,1305,216,0
2020-10-15,15/10/2020,28,Tamaulipas,Tamps,1,1,11973,145,3280,0
2020-10-15,15/10/2020,28,Tamaulipas,Tamps,1,2,1970,801,380,0
2020-10-15,15/10/2020,28,Tamaulipas,Tamps,2,1,13847,246,3366,0
2020-10-15,15/10/2020,28,Tamaulipas,Tamps,2,2,2781,1259,378,0
2020-10-15,15/10/2020,29,Tlaxcala,Tlax,1,1,2801,73,684,0
2020-10-15,15/10/2020,29,Tlaxcala,Tlax,1,2,859,316,100,0
2020-10-15,15/10/2020,29,Tlaxcala,Tlax,2,1,3053,143,669,0
2020-10-15,15/10/2020,29,Tlaxcala,Tlax,2,2,1372,617,129,0
2020-10-15,15/10/2020,30,Veracruz,Ver,1,1,11028,174,3905,0
2020-10-15,15/10/2020,30,Veracruz,Ver,1,2,4514,1520,649,0
2020-10-15,15/10/2020,30,Veracruz,Ver,2,1,12421,335,4134,0
2020-10-15,15/10/2020,30,Veracruz,Ver,2,2,7423,2662,888,0
2020-10-15,15/10/2020,31,Yucatán,Yuc,1,1,7441,61,2578,0
2020-10-15,15/10/2020,31,Yucatán,Yuc,1,2,1614,536,115,0
2020-10-15,15/10/2020,31,Yucatán,Yuc,2,1,8341,119,2860,0
2020-10-15,15/10/2020,31,Yucatán,Yuc,2,2,2477,957,188,0
2020-10-15,15/10/2020,32,Zacatecas,Zac,1,1,3508,38,943,0
2020-10-15,15/10/2020,32,Zacatecas,Zac,1,2,885,293,59,0
2020-10-15,15/10/2020,32,Zacatecas,Zac,2,1,3427,77,838,0
2020-10-15,15/10/2020,32,Zacatecas,Zac,2,2,1049,414,49,0
2020-10-16,16/10/2020,1,Aguascalientes,Ags,1,1,3305,33,2805,0
2020-10-16,16/10/2020,1,Aguascalientes,Ags,1,2,915,248,133,0
2020-10-16,16/10/2020,1,Aguascalientes,Ags,2,1,2834,39,2403,0
2020-10-16,16/10/2020,1,Aguascalientes,Ags,2,2,1201,389,170,0
2020-10-16,16/10/2020,2,Baja California,BC,1,1,8010,6,11224,0
2020-10-16,16/10/2020,2,Baja California,BC,1,2,2895,1485,610,0
2020-10-16,16/10/2020,2,Baja California,BC,2,1,6487,5,10166,0
2020-10-16,16/10/2020,2,Baja California,BC,2,2,4152,2243,775,0
2020-10-16,16/10/2020,3,Baja California Sur,BCS,1,1,5272,38,982,0
2020-10-16,16/10/2020,3,Baja California Sur,BCS,1,2,506,200,94,0
2020-10-16,16/10/2020,3,Baja California Sur,BCS,2,1,4909,65,936,0
2020-10-16,16/10/2020,3,Baja California Sur,BCS,2,2,736,263,121,0
2020-10-16,16/10/2020,4,Campeche,Camp,1,1,1906,13,1458,0
2020-10-16,16/10/2020,4,Campeche,Camp,1,2,688,271,65,0
2020-10-16,16/10/2020,4,Campeche,Camp,2,1,2498,48,2064,0
2020-10-16,16/10/2020,4,Campeche,Camp,2,2,1219,511,110,0
2020-10-16,16/10/2020,5,Coahuila,Coah,1,1,13249,118,4017,0
2020-10-16,16/10/2020,5,Coahuila,Coah,1,2,1855,735,468,0
2020-10-16,16/10/2020,5,Coahuila,Coah,2,1,12219,173,3674,0
2020-10-16,16/10/2020,5,Coahuila,Coah,2,2,2486,1068,587,0
2020-10-16,16/10/2020,6,Colima,Col,1,1,2294,11,965,0
2020-10-16,16/10/2020,6,Colima,Col,1,2,592,225,43,0
2020-10-16,16/10/2020,6,Colima,Col,2,1,2153,22,799,0
2020-10-16,16/10/2020,6,Colima,Col,2,2,957,349,63,0
2020-10-16,16/10/2020,7,Chiapas,Chis,1,1,2392,25,12910,0
2020-10-16,16/10/2020,7,Chiapas,Chis,1,2,850,331,326,0
2020-10-16,16/10/2020,7,Chiapas,Chis,2,1,2544,57,11776,0
2020-10-16,16/10/2020,7,Chiapas,Chis,2,2,1627,724,541,0
2020-10-16,16/10/2020,8,Chihuahua,Chih,1,1,5153,37,3599,0
2020-10-16,16/10/2020,8,Chihuahua,Chih,1,2,1602,563,903,0
2020-10-16,16/10/2020,8,Chihuahua,Chih,2,1,4922,56,2869,0
2020-10-16,16/10/2020,8,Chihuahua,Chih,2,2,2273,913,1193,0
2020-10-16,16/10/2020,9,Ciudad de México,CDMX,1,1,63074,426,19430,0
2020-10-16,16/10/2020,9,Ciudad de México,CDMX,1,2,9290,3270,3526,0
2020-10-16,16/10/2020,9,Ciudad de México,CDMX,2,1,57326,782,18583,0
2020-10-16,16/10/2020,9,Ciudad de México,CDMX,2,2,15316,6529,5795,0
2020-10-16,16/10/2020,10,Durango,Dgo,1,1,5086,59,1665,0
2020-10-16,16/10/2020,10,Durango,Dgo,1,2,661,232,121,0
2020-10-16,16/10/2020,10,Durango,Dgo,2,1,4278,75,1399,0
2020-10-16,16/10/2020,10,Durango,Dgo,2,2,854,357,131,0
2020-10-16,16/10/2020,11,Guanajuato,Gto,1,1,20270,251,4639,0
2020-10-16,16/10/2020,11,Guanajuato,Gto,1,2,2777,890,234,0
2020-10-16,16/10/2020,11,Guanajuato,Gto,2,1,17655,473,3950,0
2020-10-16,16/10/2020,11,Guanajuato,Gto,2,2,3937,1582,279,0
2020-10-16,16/10/2020,12,Guerrero,Gro,1,1,8399,46,1220,0
2020-10-16,16/10/2020,12,Guerrero,Gro,1,2,1695,699,193,0
2020-10-16,16/10/2020,12,Guerrero,Gro,2,1,8087,88,1084,0
2020-10-16,16/10/2020,12,Guerrero,Gro,2,2,2873,1290,289,0
2020-10-16,16/10/2020,13,Hidalgo,Hgo,1,1,4854,26,1325,0
2020-10-16,16/10/2020,13,Hidalgo,Hgo,1,2,1787,673,112,0
2020-10-16,16/10/2020,13,Hidalgo,Hgo,2,1,4614,91,1430,0
2020-10-16,16/10/2020,13,Hidalgo,Hgo,2,2,3149,1349,163,0
2020-10-16,16/10/2020,14,Jalisco,Jal,1,1,11550,135,7487,0
2020-10-16,16/10/2020,14,Jalisco,Jal,1,2,3410,1159,662,0
2020-10-16,16/10/2020,14,Jalisco,Jal,2,1,10229,273,6433,0
2020-10-16,16/10/2020,14,Jalisco,Jal,2,2,5476,2080,1132,0
2020-10-16,16/10/2020,15,México,Mex,1,1,29306,241,21584,0
2020-10-16,16/10/2020,15,México,Mex,1,2,13226,4136,4602,0
2020-10-16,16/10/2020,15,México,Mex,2,1,26959,536,20158,0
2020-10-16,16/10/2020,15,México,Mex,2,2,21488,8376,7501,0
2020-10-16,16/10/2020,16,Michoacán,Mich,1,1,9382,77,2156,0
2020-10-16,16/10/2020,16,Michoacán,Mich,1,2,1652,594,301,0
2020-10-16,16/10/2020,16,Michoacán,Mich,2,1,9093,117,2002,0
2020-10-16,16/10/2020,16,Michoacán,Mich,2,2,2670,1079,429,0
2020-10-16,16/10/2020,17,Morelos,Mor,1,1,1936,42,1962,0
2020-10-16,16/10/2020,17,Morelos,Mor,1,2,979,333,167,0
2020-10-16,16/10/2020,17,Morelos,Mor,2,1,1810,82,1723,0
2020-10-16,16/10/2020,17,Morelos,Mor,2,2,1768,695,257,0
2020-10-16,16/10/2020,18,Nayarit,Nay,1,1,2309,12,2577,0
2020-10-16,16/10/2020,18,Nayarit,Nay,1,2,793,282,51,0
2020-10-16,16/10/2020,18,Nayarit,Nay,2,1,2040,40,1801,0
2020-10-16,16/10/2020,18,Nayarit,Nay,2,2,1278,474,66,0
2020-10-16,16/10/2020,19,Nuevo León,NL,1,1,18859,271,7008,0
2020-10-16,16/10/2020,19,Nuevo León,NL,1,2,3766,1075,519,0
2020-10-16,16/10/2020,19,Nuevo León,NL,2,1,18935,467,7162,0
2020-10-16,16/10/2020,19,Nuevo León,NL,2,2,5377,1653,755,0
2020-10-16,16/10/2020,20,Oaxaca,Oax,1,1,7504,74,1367,0
2020-10-16,16/10/2020,20,Oaxaca,Oax,1,2,1527,471,248,0
2020-10-16,16/10/2020,20,Oaxaca,Oax,2,1,8170,174,1329,0
2020-10-16,16/10/2020,20,Oaxaca,Oax,2,2,2368,905,292,0
2020-10-16,16/10/2020,21,Puebla,Pue,1,1,11624,245,4287,0
2020-10-16,16/10/2020,21,Puebla,Pue,1,2,3915,1308,479,0
2020-10-16,16/10/2020,21,Puebla,Pue,2,1,12415,525,3993,0
2020-10-16,16/10/2020,21,Puebla,Pue,2,2,5826,2421,717,0
2020-10-16,16/10/2020,22,Querétaro,Qro,1,1,4058,17,1661,0
2020-10-16,16/10/2020,22,Querétaro,Qro,1,2,1128,328,93,0
2020-10-16,16/10/2020,22,Querétaro,Qro,2,1,4160,40,1504,0
2020-10-16,16/10/2020,22,Querétaro,Qro,2,2,1772,654,104,0
2020-10-16,16/10/2020,23,Quintana Roo,Q. Roo,1,1,4474,41,1848,0
2020-10-16,16/10/2020,23,Quintana Roo,Q. Roo,1,2,1373,561,140,0
2020-10-16,16/10/2020,23,Quintana Roo,Q. Roo,2,1,4750,87,1991,0
2020-10-16,16/10/2020,23,Quintana Roo,Q. Roo,2,2,2323,1091,208,0
2020-10-16,16/10/2020,24,San Luis Potosí,SLP,1,1,11099,118,2228,0
2020-10-16,16/10/2020,24,San Luis Potosí,SLP,1,2,1622,589,157,0
2020-10-16,16/10/2020,24,San Luis Potosí,SLP,2,1,10753,232,2016,0
2020-10-16,16/10/2020,24,San Luis Potosí,SLP,2,2,2176,900,199,0
2020-10-16,16/10/2020,25,Sinaloa,Sin,1,1,7255,95,3641,0
2020-10-16,16/10/2020,25,Sinaloa,Sin,1,2,2958,1281,693,0
2020-10-16,16/10/2020,25,Sinaloa,Sin,2,1,6321,152,2894,0
2020-10-16,16/10/2020,25,Sinaloa,Sin,2,2,3954,1919,847,0
2020-10-16,16/10/2020,26,Sonora,Son,1,1,16835,126,2505,0
2020-10-16,16/10/2020,26,Sonora,Son,1,2,2654,1151,456,0
2020-10-16,16/10/2020,26,Sonora,Son,2,1,13393,213,1918,0
2020-10-16,16/10/2020,26,Sonora,Son,2,2,3347,1530,598,0
2020-10-16,16/10/2020,27,Tabasco,Tab,1,1,14523,306,2829,0
2020-10-16,16/10/2020,27,Tabasco,Tab,1,2,1870,820,176,0
2020-10-16,16/10/2020,27,Tabasco,Tab,2,1,14171,483,3305,0
2020-10-16,16/10/2020,27,Tabasco,Tab,2,2,2887,1308,201,0
2020-10-16,16/10/2020,28,Tamaulipas,Tamps,1,1,12031,146,3266,0
2020-10-16,16/10/2020,28,Tamaulipas,Tamps,1,2,1983,805,379,0
2020-10-16,16/10/2020,28,Tamaulipas,Tamps,2,1,13900,249,3369,0
2020-10-16,16/10/2020,28,Tamaulipas,Tamps,2,2,2795,1268,364,0
2020-10-16,16/10/2020,29,Tlaxcala,Tlax,1,1,2820,73,711,0
2020-10-16,16/10/2020,29,Tlaxcala,Tlax,1,2,862,316,97,0
2020-10-16,16/10/2020,29,Tlaxcala,Tlax,2,1,3059,143,695,0
2020-10-16,16/10/2020,29,Tlaxcala,Tlax,2,2,1374,619,130,0
2020-10-16,16/10/2020,30,Veracruz,Ver,1,1,11113,178,3790,0
2020-10-16,16/10/2020,30,Veracruz,Ver,1,2,4531,1533,654,0
2020-10-16,16/10/2020,30,Veracruz,Ver,2,1,12518,342,4021,0
2020-10-16,16/10/2020,30,Veracruz,Ver,2,2,7448,2684,883,0
2020-10-16,16/10/2020,31,Yucatán,Yuc,1,1,7511,61,2537,0
2020-10-16,16/10/2020,31,Yucatán,Yuc,1,2,1619,538,115,0
2020-10-16,16/10/2020,31,Yucatán,Yuc,2,1,8398,119,2841,0
2020-10-16,16/10/2020,31,Yucatán,Yuc,2,2,2480,959,191,0
2020-10-16,16/10/2020,32,Zacatecas,Zac,1,1,3587,38,893,0
2020-10-16,16/10/2020,32,Zacatecas,Zac,1,2,893,293,55,0
2020-10-16,16/10/2020,32,Zacatecas,Zac,2,1,3505,77,796,0
2020-10-16,16/10/2020,32,Zacatecas,Zac,2,2,1055,417,55,0
2020-10-17,17/10/2020,1,Aguascalientes,Ags,1,1,3337,33,2850,0
2020-10-17,17/10/2020,1,Aguascalientes,Ags,1,2,916,249,146,0
2020-10-17,17/10/2020,1,Aguascalientes,Ags,2,1,2874,40,2432,0
