yearm,CVE_construccion,anio,mes,month,codigo_actividad,descripcion_actividad,codigo_entidad,entidad,vp_total_entidad,unidad_medida,estatus,Tipo,vp_total_entidad_1
01/01/2014,5,2014,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,21352.427279
01/02/2014,5,2014,2,febrero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,28062.73886
01/03/2014,5,2014,3,marzo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,22702.509632
01/04/2014,5,2014,4,abril,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,28825.65322
01/05/2014,5,2014,5,mayo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,29463.221844
01/06/2014,5,2014,6,junio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,27014.952313
01/07/2014,5,2014,7,julio,23,Construcción,14,Jalisco,1579.061419,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,32005.331032
01/08/2014,5,2014,8,agosto,23,Construcción,14,Jalisco,1854.645046,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,31126.465015
01/09/2014,5,2014,9,septiembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,31001.148999
01/10/2014,5,2014,10,octubre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/11/2014,5,2014,11,noviembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/12/2014,5,2014,12,diciembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/01/2015,5,2015,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/02/2015,5,2015,2,febrero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/03/2015,5,2015,3,marzo,23,Construcción,14,Jalisco,193.501916,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/04/2015,5,2015,4,abril,23,Construcción,14,Jalisco,403.147507,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/05/2015,5,2015,5,mayo,23,Construcción,14,Jalisco,493.51301,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/06/2015,5,2015,6,junio,23,Construcción,14,Jalisco,2235.900153,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/07/2015,5,2015,7,julio,23,Construcción,14,Jalisco,2133.609697,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,1579.061419
01/08/2015,5,2015,8,agosto,23,Construcción,14,Jalisco,1222.526792,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,1854.645046
01/09/2015,5,2015,9,septiembre,23,Construcción,14,Jalisco,1917.202044,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/10/2015,5,2015,10,octubre,23,Construcción,14,Jalisco,672.669458,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/11/2015,5,2015,11,noviembre,23,Construcción,14,Jalisco,2409.269042,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/12/2015,5,2015,12,diciembre,23,Construcción,14,Jalisco,4344.829735,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/01/2016,5,2016,1,enero,23,Construcción,14,Jalisco,3675.594077,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/02/2016,5,2016,2,febrero,23,Construcción,14,Jalisco,1016.177339,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/03/2016,5,2016,3,marzo,23,Construcción,14,Jalisco,1496.900921,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,193.501916
01/04/2016,5,2016,4,abril,23,Construcción,14,Jalisco,2190.588453,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,403.147507
01/05/2016,5,2016,5,mayo,23,Construcción,14,Jalisco,1053.692241,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,493.51301
01/06/2016,5,2016,6,junio,23,Construcción,14,Jalisco,1883.828977,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,2235.900153
01/07/2016,5,2016,7,julio,23,Construcción,14,Jalisco,657.4270760000001,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,2133.609697
01/08/2016,5,2016,8,agosto,23,Construcción,14,Jalisco,2263.77688,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,1222.526792
01/09/2016,5,2016,9,septiembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,1917.202044
01/10/2016,5,2016,10,octubre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,672.669458
01/11/2016,5,2016,11,noviembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,2409.269042
01/12/2016,5,2016,12,diciembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,4344.829735
01/01/2017,5,2017,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,3675.594077
01/02/2017,5,2017,2,febrero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,1016.177339
01/03/2017,5,2017,3,marzo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,1496.900921
01/04/2017,5,2017,4,abril,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,2190.588453
01/05/2017,5,2017,5,mayo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,1053.692241
01/06/2017,5,2017,6,junio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,1883.828977
01/07/2017,5,2017,7,julio,23,Construcción,14,Jalisco,474.935909,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,657.4270760000001
01/08/2017,5,2017,8,agosto,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,2263.77688
01/09/2017,5,2017,9,septiembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/10/2017,5,2017,10,octubre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/11/2017,5,2017,11,noviembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/12/2017,5,2017,12,diciembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/01/2018,5,2018,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/02/2018,5,2018,2,febrero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/03/2018,5,2018,3,marzo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/04/2018,5,2018,4,abril,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/05/2018,5,2018,5,mayo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/06/2018,5,2018,6,junio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/07/2018,5,2018,7,julio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,474.935909
01/08/2018,5,2018,8,agosto,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/09/2018,5,2018,9,septiembre,23,Construcción,14,Jalisco,29143.336356,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/10/2018,5,2018,10,octubre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/11/2018,5,2018,11,noviembre,23,Construcción,14,Jalisco,442.112427,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/12/2018,5,2018,12,diciembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/01/2019,5,2019,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/02/2019,5,2019,2,febrero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/03/2019,5,2019,3,marzo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/04/2019,5,2019,4,abril,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/05/2019,5,2019,5,mayo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/06/2019,5,2019,6,junio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/07/2019,5,2019,7,julio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/08/2019,5,2019,8,agosto,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/09/2019,5,2019,9,septiembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,29143.336356
01/10/2019,5,2019,10,octubre,23,Construcción,14,Jalisco,3704.811224,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/11/2019,5,2019,11,noviembre,23,Construcción,14,Jalisco,2166.058462,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,442.112427
01/12/2019,5,2019,12,diciembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/01/2020,5,2020,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/02/2020,5,2020,2,febrero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/03/2020,5,2020,3,marzo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/04/2020,5,2020,4,abril,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/05/2020,5,2020,5,mayo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/06/2020,5,2020,6,junio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/07/2020,5,2020,7,julio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/08/2020,5,2020,8,agosto,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/09/2020,5,2020,9,septiembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/10/2020,5,2020,10,octubre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,3704.811224
01/11/2020,5,2020,11,noviembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,2166.058462
01/12/2020,5,2020,12,diciembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/01/2021,5,2021,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/02/2021,5,2021,2,febrero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/03/2021,5,2021,3,marzo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/04/2021,5,2021,4,abril,23,Construcción,14,Jalisco,843.744217,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/05/2021,5,2021,5,mayo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/06/2021,5,2021,6,junio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/07/2021,5,2021,7,julio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/08/2021,5,2021,8,agosto,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/09/2021,5,2021,9,septiembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/10/2021,5,2021,10,octubre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/11/2021,5,2021,11,noviembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/12/2021,5,2021,12,diciembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/01/2022,5,2022,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/02/2022,5,2022,2,febrero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/03/2022,5,2022,3,marzo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/04/2022,5,2022,4,abril,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,843.744217
01/05/2022,5,2022,5,mayo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/06/2022,5,2022,6,junio,23,Construcción,14,Jalisco,1607.594926,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/07/2022,5,2022,7,julio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/08/2022,5,2022,8,agosto,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/09/2022,5,2022,9,septiembre,23,Construcción,14,Jalisco,1913.178281,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/10/2022,5,2022,10,octubre,23,Construcción,14,Jalisco,5067.90046,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/11/2022,5,2022,11,noviembre,23,Construcción,14,Jalisco,2049.533278,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/12/2022,5,2022,12,diciembre,23,Construcción,14,Jalisco,2056.831962,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/01/2023,5,2023,1,enero,23,Construcción,14,Jalisco,2004.897867,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/02/2023,5,2023,2,febrero,23,Construcción,14,Jalisco,2369.744023,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/03/2023,5,2023,3,marzo,23,Construcción,14,Jalisco,2089.724168,Miles de pesos constantes,Cifras preliminares,Petróleo y petroquímica,0
01/01/2006,6,2006,1,enero,23,Construcción,14,Jalisco,157099.260133,Miles de pesos constantes,Cifras definitivas,Otras construcciones,
01/02/2006,6,2006,2,febrero,23,Construcción,14,Jalisco,246980.400236,Miles de pesos constantes,Cifras definitivas,Otras construcciones,
01/03/2006,6,2006,3,marzo,23,Construcción,14,Jalisco,270799.203536,Miles de pesos constantes,Cifras definitivas,Otras construcciones,
01/04/2006,6,2006,4,abril,23,Construcción,14,Jalisco,124464.325849,Miles de pesos constantes,Cifras definitivas,Otras construcciones,
01/05/2006,6,2006,5,mayo,23,Construcción,14,Jalisco,178297.75479,Miles de pesos constantes,Cifras definitivas,Otras construcciones,
01/06/2006,6,2006,6,junio,23,Construcción,14,Jalisco,245871.638273,Miles de pesos constantes,Cifras definitivas,Otras construcciones,
01/07/2006,6,2006,7,julio,23,Construcción,14,Jalisco,182414.561644,Miles de pesos constantes,Cifras definitivas,Otras construcciones,
01/08/2006,6,2006,8,agosto,23,Construcción,14,Jalisco,212031.326059,Miles de pesos constantes,Cifras definitivas,Otras construcciones,
01/09/2006,6,2006,9,septiembre,23,Construcción,14,Jalisco,296165.32783,Miles de pesos constantes,Cifras definitivas,Otras construcciones,
01/10/2006,6,2006,10,octubre,23,Construcción,14,Jalisco,244756.681345,Miles de pesos constantes,Cifras definitivas,Otras construcciones,
01/11/2006,6,2006,11,noviembre,23,Construcción,14,Jalisco,255265.047002,Miles de pesos constantes,Cifras definitivas,Otras construcciones,
01/12/2006,6,2006,12,diciembre,23,Construcción,14,Jalisco,333091.964146,Miles de pesos constantes,Cifras definitivas,Otras construcciones,
01/01/2007,6,2007,1,enero,23,Construcción,14,Jalisco,158546.488744,Miles de pesos constantes,Cifras definitivas,Otras construcciones,157099.260133
01/02/2007,6,2007,2,febrero,23,Construcción,14,Jalisco,279710.320811,Miles de pesos constantes,Cifras definitivas,Otras construcciones,246980.400236
01/03/2007,6,2007,3,marzo,23,Construcción,14,Jalisco,263160.920067,Miles de pesos constantes,Cifras definitivas,Otras construcciones,270799.203536
01/04/2007,6,2007,4,abril,23,Construcción,14,Jalisco,217056.029086,Miles de pesos constantes,Cifras definitivas,Otras construcciones,124464.325849
01/05/2007,6,2007,5,mayo,23,Construcción,14,Jalisco,239170.167869,Miles de pesos constantes,Cifras definitivas,Otras construcciones,178297.75479
01/06/2007,6,2007,6,junio,23,Construcción,14,Jalisco,235093.388697,Miles de pesos constantes,Cifras definitivas,Otras construcciones,245871.638273
01/07/2007,6,2007,7,julio,23,Construcción,14,Jalisco,216086.238633,Miles de pesos constantes,Cifras definitivas,Otras construcciones,182414.561644
01/08/2007,6,2007,8,agosto,23,Construcción,14,Jalisco,286841.847914,Miles de pesos constantes,Cifras definitivas,Otras construcciones,212031.326059
01/09/2007,6,2007,9,septiembre,23,Construcción,14,Jalisco,295969.811466,Miles de pesos constantes,Cifras definitivas,Otras construcciones,296165.32783
01/10/2007,6,2007,10,octubre,23,Construcción,14,Jalisco,342358.562857,Miles de pesos constantes,Cifras definitivas,Otras construcciones,244756.681345
01/11/2007,6,2007,11,noviembre,23,Construcción,14,Jalisco,294970.771077,Miles de pesos constantes,Cifras definitivas,Otras construcciones,255265.047002
01/12/2007,6,2007,12,diciembre,23,Construcción,14,Jalisco,283382.609146,Miles de pesos constantes,Cifras definitivas,Otras construcciones,333091.964146
01/01/2008,6,2008,1,enero,23,Construcción,14,Jalisco,233835.526956,Miles de pesos constantes,Cifras definitivas,Otras construcciones,158546.488744
01/02/2008,6,2008,2,febrero,23,Construcción,14,Jalisco,314946.04733,Miles de pesos constantes,Cifras definitivas,Otras construcciones,279710.320811
01/03/2008,6,2008,3,marzo,23,Construcción,14,Jalisco,141694.304785,Miles de pesos constantes,Cifras definitivas,Otras construcciones,263160.920067
01/04/2008,6,2008,4,abril,23,Construcción,14,Jalisco,185918.808845,Miles de pesos constantes,Cifras definitivas,Otras construcciones,217056.029086
01/05/2008,6,2008,5,mayo,23,Construcción,14,Jalisco,214427.807163,Miles de pesos constantes,Cifras definitivas,Otras construcciones,239170.167869
01/06/2008,6,2008,6,junio,23,Construcción,14,Jalisco,215511.506623,Miles de pesos constantes,Cifras definitivas,Otras construcciones,235093.388697
01/07/2008,6,2008,7,julio,23,Construcción,14,Jalisco,198027.729783,Miles de pesos constantes,Cifras definitivas,Otras construcciones,216086.238633
01/08/2008,6,2008,8,agosto,23,Construcción,14,Jalisco,223692.073197,Miles de pesos constantes,Cifras definitivas,Otras construcciones,286841.847914
01/09/2008,6,2008,9,septiembre,23,Construcción,14,Jalisco,192833.996585,Miles de pesos constantes,Cifras definitivas,Otras construcciones,295969.811466
01/10/2008,6,2008,10,octubre,23,Construcción,14,Jalisco,237522.297545,Miles de pesos constantes,Cifras definitivas,Otras construcciones,342358.562857
01/11/2008,6,2008,11,noviembre,23,Construcción,14,Jalisco,191039.112793,Miles de pesos constantes,Cifras definitivas,Otras construcciones,294970.771077
01/12/2008,6,2008,12,diciembre,23,Construcción,14,Jalisco,230433.689927,Miles de pesos constantes,Cifras definitivas,Otras construcciones,283382.609146
01/01/2009,6,2009,1,enero,23,Construcción,14,Jalisco,122470.592507,Miles de pesos constantes,Cifras definitivas,Otras construcciones,233835.526956
01/02/2009,6,2009,2,febrero,23,Construcción,14,Jalisco,107045.253004,Miles de pesos constantes,Cifras definitivas,Otras construcciones,314946.04733
01/03/2009,6,2009,3,marzo,23,Construcción,14,Jalisco,115755.165984,Miles de pesos constantes,Cifras definitivas,Otras construcciones,141694.304785
01/04/2009,6,2009,4,abril,23,Construcción,14,Jalisco,106644.884412,Miles de pesos constantes,Cifras definitivas,Otras construcciones,185918.808845
01/05/2009,6,2009,5,mayo,23,Construcción,14,Jalisco,148600.863948,Miles de pesos constantes,Cifras definitivas,Otras construcciones,214427.807163
01/06/2009,6,2009,6,junio,23,Construcción,14,Jalisco,110220.975956,Miles de pesos constantes,Cifras definitivas,Otras construcciones,215511.506623
01/07/2009,6,2009,7,julio,23,Construcción,14,Jalisco,124407.104945,Miles de pesos constantes,Cifras definitivas,Otras construcciones,198027.729783
01/08/2009,6,2009,8,agosto,23,Construcción,14,Jalisco,99352.055438,Miles de pesos constantes,Cifras definitivas,Otras construcciones,223692.073197
01/09/2009,6,2009,9,septiembre,23,Construcción,14,Jalisco,203325.026764,Miles de pesos constantes,Cifras definitivas,Otras construcciones,192833.996585
01/10/2009,6,2009,10,octubre,23,Construcción,14,Jalisco,170382.817806,Miles de pesos constantes,Cifras definitivas,Otras construcciones,237522.297545
01/11/2009,6,2009,11,noviembre,23,Construcción,14,Jalisco,176045.032747,Miles de pesos constantes,Cifras definitivas,Otras construcciones,191039.112793
01/12/2009,6,2009,12,diciembre,23,Construcción,14,Jalisco,266231.985929,Miles de pesos constantes,Cifras definitivas,Otras construcciones,230433.689927
01/01/2010,6,2010,1,enero,23,Construcción,14,Jalisco,135062.816267,Miles de pesos constantes,Cifras definitivas,Otras construcciones,122470.592507
01/02/2010,6,2010,2,febrero,23,Construcción,14,Jalisco,138905.671258,Miles de pesos constantes,Cifras definitivas,Otras construcciones,107045.253004
01/03/2010,6,2010,3,marzo,23,Construcción,14,Jalisco,182868.249726,Miles de pesos constantes,Cifras definitivas,Otras construcciones,115755.165984
01/04/2010,6,2010,4,abril,23,Construcción,14,Jalisco,165935.24704,Miles de pesos constantes,Cifras definitivas,Otras construcciones,106644.884412
01/05/2010,6,2010,5,mayo,23,Construcción,14,Jalisco,157512.129923,Miles de pesos constantes,Cifras definitivas,Otras construcciones,148600.863948
01/06/2010,6,2010,6,junio,23,Construcción,14,Jalisco,164181.299427,Miles de pesos constantes,Cifras definitivas,Otras construcciones,110220.975956
01/07/2010,6,2010,7,julio,23,Construcción,14,Jalisco,161572.074565,Miles de pesos constantes,Cifras definitivas,Otras construcciones,124407.104945
01/08/2010,6,2010,8,agosto,23,Construcción,14,Jalisco,209506.380547,Miles de pesos constantes,Cifras definitivas,Otras construcciones,99352.055438
01/09/2010,6,2010,9,septiembre,23,Construcción,14,Jalisco,230341.791919,Miles de pesos constantes,Cifras definitivas,Otras construcciones,203325.026764
01/10/2010,6,2010,10,octubre,23,Construcción,14,Jalisco,208788.370206,Miles de pesos constantes,Cifras definitivas,Otras construcciones,170382.817806
01/11/2010,6,2010,11,noviembre,23,Construcción,14,Jalisco,172458.323023,Miles de pesos constantes,Cifras definitivas,Otras construcciones,176045.032747
01/12/2010,6,2010,12,diciembre,23,Construcción,14,Jalisco,227854.691904,Miles de pesos constantes,Cifras definitivas,Otras construcciones,266231.985929
01/01/2011,6,2011,1,enero,23,Construcción,14,Jalisco,149598.497586,Miles de pesos constantes,Cifras definitivas,Otras construcciones,135062.816267
01/02/2011,6,2011,2,febrero,23,Construcción,14,Jalisco,215952.326194,Miles de pesos constantes,Cifras definitivas,Otras construcciones,138905.671258
01/03/2011,6,2011,3,marzo,23,Construcción,14,Jalisco,191418.121818,Miles de pesos constantes,Cifras definitivas,Otras construcciones,182868.249726
01/04/2011,6,2011,4,abril,23,Construcción,14,Jalisco,110216.018202,Miles de pesos constantes,Cifras definitivas,Otras construcciones,165935.24704
01/05/2011,6,2011,5,mayo,23,Construcción,14,Jalisco,159452.541772,Miles de pesos constantes,Cifras definitivas,Otras construcciones,157512.129923
01/06/2011,6,2011,6,junio,23,Construcción,14,Jalisco,164423.97972,Miles de pesos constantes,Cifras definitivas,Otras construcciones,164181.299427
01/07/2011,6,2011,7,julio,23,Construcción,14,Jalisco,147789.130862,Miles de pesos constantes,Cifras definitivas,Otras construcciones,161572.074565
01/08/2011,6,2011,8,agosto,23,Construcción,14,Jalisco,205089.037702,Miles de pesos constantes,Cifras definitivas,Otras construcciones,209506.380547
01/09/2011,6,2011,9,septiembre,23,Construcción,14,Jalisco,223431.7891,Miles de pesos constantes,Cifras definitivas,Otras construcciones,230341.791919
01/10/2011,6,2011,10,octubre,23,Construcción,14,Jalisco,206513.95327,Miles de pesos constantes,Cifras definitivas,Otras construcciones,208788.370206
01/11/2011,6,2011,11,noviembre,23,Construcción,14,Jalisco,185150.029887,Miles de pesos constantes,Cifras definitivas,Otras construcciones,172458.323023
01/12/2011,6,2011,12,diciembre,23,Construcción,14,Jalisco,230968.968682,Miles de pesos constantes,Cifras definitivas,Otras construcciones,227854.691904
01/01/2012,6,2012,1,enero,23,Construcción,14,Jalisco,197130.38427,Miles de pesos constantes,Cifras definitivas,Otras construcciones,149598.497586
01/02/2012,6,2012,2,febrero,23,Construcción,14,Jalisco,210209.790439,Miles de pesos constantes,Cifras definitivas,Otras construcciones,215952.326194
01/03/2012,6,2012,3,marzo,23,Construcción,14,Jalisco,224631.470636,Miles de pesos constantes,Cifras definitivas,Otras construcciones,191418.121818
01/04/2012,6,2012,4,abril,23,Construcción,14,Jalisco,166244.032684,Miles de pesos constantes,Cifras definitivas,Otras construcciones,110216.018202
01/05/2012,6,2012,5,mayo,23,Construcción,14,Jalisco,203429.903173,Miles de pesos constantes,Cifras definitivas,Otras construcciones,159452.541772
01/06/2012,6,2012,6,junio,23,Construcción,14,Jalisco,175308.530015,Miles de pesos constantes,Cifras definitivas,Otras construcciones,164423.97972
01/07/2012,6,2012,7,julio,23,Construcción,14,Jalisco,253103.017764,Miles de pesos constantes,Cifras definitivas,Otras construcciones,147789.130862
01/08/2012,6,2012,8,agosto,23,Construcción,14,Jalisco,298322.344368,Miles de pesos constantes,Cifras definitivas,Otras construcciones,205089.037702
01/09/2012,6,2012,9,septiembre,23,Construcción,14,Jalisco,297644.037507,Miles de pesos constantes,Cifras definitivas,Otras construcciones,223431.7891
01/10/2012,6,2012,10,octubre,23,Construcción,14,Jalisco,285174.847146,Miles de pesos constantes,Cifras definitivas,Otras construcciones,206513.95327
01/11/2012,6,2012,11,noviembre,23,Construcción,14,Jalisco,325716.226569,Miles de pesos constantes,Cifras definitivas,Otras construcciones,185150.029887
